id,account_id,occurred_at,channel
1977,2461,14-05-2015 09:49,direct
1978,2461,12-06-2015 11:37,direct
1979,2461,11-07-2015 02:20,direct
1980,2461,10-08-2015 05:39,direct
1981,2461,09-09-2015 13:59,direct
1982,2461,09-10-2015 17:32,direct
1983,2461,07-11-2015 17:01,direct
1984,2461,06-12-2015 20:20,direct
1985,2461,05-01-2016 15:42,direct
1986,2461,03-02-2016 16:22,direct
1987,2461,04-03-2016 23:29,direct
1988,2461,03-04-2016 04:33,direct
1989,2461,03-05-2016 01:38,direct
1990,2461,01-06-2016 09:06,direct
1991,2461,01-07-2016 18:18,direct
1992,2471,17-07-2016 15:02,direct
1993,2471,16-08-2016 22:41,direct
1994,2471,14-09-2016 19:34,direct
1995,2471,14-10-2016 15:26,direct
1996,2471,13-11-2016 22:06,direct
1997,2471,12-12-2016 23:13,direct
1998,2481,06-12-2013 02:03,direct
1999,2481,05-01-2014 01:07,direct
2000,2481,03-02-2014 07:31,direct
2001,2481,04-03-2014 00:38,direct
2002,2481,03-04-2014 01:16,direct
2003,2481,02-05-2014 15:31,direct
2004,2481,31-05-2014 16:46,direct
2005,2481,29-06-2014 04:13,direct
2006,2481,28-07-2014 17:53,direct
2007,2481,27-08-2014 18:26,direct
2008,2481,25-09-2014 13:39,direct
2009,2481,24-10-2014 17:33,direct
2010,2481,23-11-2014 05:30,direct
2011,2481,22-12-2014 04:02,direct
2012,2481,20-01-2015 01:56,direct
2013,2481,18-02-2015 13:18,direct
2014,2481,19-03-2015 23:10,direct
2015,2481,18-04-2015 10:03,direct
2016,2481,18-05-2015 20:18,direct
2017,2481,16-06-2015 09:12,direct
2018,2481,15-07-2015 18:21,direct
2019,2481,13-08-2015 17:08,direct
2020,2481,11-09-2015 14:41,direct
2021,2481,11-10-2015 20:28,direct
2022,2481,09-11-2015 20:52,direct
2023,2481,08-12-2015 07:02,direct
2024,2481,06-01-2016 07:24,direct
2025,2481,04-02-2016 09:01,direct
2026,2481,04-03-2016 11:37,direct
2027,2481,03-04-2016 16:44,direct
2028,2481,02-05-2016 13:47,direct
2029,2481,01-06-2016 15:17,direct
2030,2481,01-07-2016 19:25,direct
2031,2481,31-07-2016 11:29,direct
2032,2481,29-08-2016 18:35,direct
2033,2481,28-09-2016 11:09,direct
2034,2481,28-10-2016 06:55,direct
2035,2481,27-11-2016 12:06,direct
2036,2481,27-12-2016 11:02,direct
2037,2491,11-11-2016 19:28,direct
2038,2491,11-12-2016 00:43,direct
2039,2501,21-03-2016 18:45,direct
2040,2501,19-04-2016 18:29,direct
2041,2501,19-05-2016 04:11,direct
2042,2501,17-06-2016 02:02,direct
2043,2501,16-07-2016 22:33,direct
2044,2501,15-08-2016 00:02,direct
2045,2501,13-09-2016 07:17,direct
2046,2501,13-10-2016 05:46,direct
2047,2501,11-11-2016 18:52,direct
2048,2501,10-12-2016 17:30,direct
2049,2511,15-06-2016 10:26,direct
2050,2511,15-07-2016 20:59,direct
2051,2511,13-08-2016 15:13,direct
2052,2511,12-09-2016 15:46,direct
2053,2511,12-10-2016 02:14,direct
2054,2511,11-11-2016 00:11,direct
2055,2511,11-12-2016 09:32,direct
2056,2521,14-05-2016 23:08,direct
2057,2521,13-06-2016 22:00,direct
2058,2521,12-07-2016 02:50,direct
2059,2521,11-08-2016 13:50,direct
2060,2521,09-09-2016 22:55,direct
2061,2521,08-10-2016 04:12,direct
2062,2521,06-11-2016 19:33,direct
2063,2521,06-12-2016 21:35,direct
2064,2531,25-12-2013 04:12,direct
2065,2531,23-01-2014 04:04,direct
2066,2531,21-02-2014 10:54,direct
2067,2531,23-03-2014 19:01,direct
2068,2531,21-04-2014 10:36,direct
2069,2531,20-05-2014 14:42,direct
2070,2531,18-06-2014 14:08,direct
2071,2531,17-07-2014 06:03,direct
2072,2531,16-08-2014 01:53,direct
2073,2531,14-09-2014 12:52,direct
2074,2531,14-10-2014 08:00,direct
2075,2531,12-11-2014 13:59,direct
2076,2531,11-12-2014 20:55,direct
2077,2541,21-12-2013 17:05,direct
2078,2541,19-01-2014 17:15,direct
2079,2541,18-02-2014 10:27,direct
2080,2541,20-03-2014 22:14,direct
2081,2541,19-04-2014 09:07,direct
2082,2541,18-05-2014 08:36,direct
2083,2541,17-06-2014 04:46,direct
2084,2541,17-07-2014 10:52,direct
2085,2541,16-08-2014 21:03,direct
2086,2541,15-09-2014 03:53,direct
2087,2541,15-10-2014 02:11,direct
2088,2541,13-11-2014 17:38,direct
2089,2541,12-12-2014 23:55,direct
2090,2541,11-01-2015 16:11,direct
2091,2541,10-02-2015 18:51,direct
2092,2541,11-03-2015 05:19,direct
2093,2541,10-04-2015 21:25,direct
2094,2541,10-05-2015 08:23,direct
2095,2541,08-06-2015 05:47,direct
2096,2541,07-07-2015 05:38,direct
2097,2541,06-08-2015 04:49,direct
2098,2541,04-09-2015 09:16,direct
2099,2541,03-10-2015 15:06,direct
2100,2541,02-11-2015 14:43,direct
2101,2541,01-12-2015 18:43,direct
2102,2541,30-12-2015 17:12,direct
2103,2541,29-01-2016 03:21,direct
2104,2541,27-02-2016 00:45,direct
2105,2541,27-03-2016 20:20,direct
2106,2541,25-04-2016 16:28,direct
2107,2541,24-05-2016 02:51,direct
2108,2541,23-06-2016 16:32,direct
2109,2541,23-07-2016 03:52,direct
2110,2541,22-08-2016 11:05,direct
2111,2541,21-09-2016 02:38,direct
2112,2541,21-10-2016 11:29,direct
2113,2541,20-11-2016 13:21,direct
2114,2541,19-12-2016 21:55,direct
2115,2551,24-06-2016 07:34,direct
2116,2551,23-07-2016 19:11,direct
2117,2551,21-08-2016 11:57,direct
2118,2551,20-09-2016 06:42,direct
2119,2551,20-10-2016 00:26,direct
2120,2551,18-11-2016 04:36,direct
2121,2551,17-12-2016 08:16,direct
2122,2561,23-11-2016 22:31,direct
2123,2561,23-12-2016 11:26,direct
2124,2571,19-12-2013 17:30,direct
2125,2571,17-01-2014 11:53,direct
2126,2571,16-02-2014 07:56,direct
2127,2571,18-03-2014 13:57,direct
2128,2571,16-04-2014 06:22,direct
2129,2571,16-05-2014 01:17,direct
2130,2571,15-06-2014 11:32,direct
2131,2571,15-07-2014 00:19,direct
2132,2571,14-08-2014 23:57,direct
2133,2571,12-09-2014 12:32,direct
2134,2571,11-10-2014 10:59,direct
2135,2571,09-11-2014 19:16,direct
2136,2581,19-10-2016 12:39,direct
2137,2581,18-11-2016 08:21,direct
2138,2581,18-12-2016 14:48,direct
2139,2591,11-12-2013 03:15,direct
2140,2591,10-01-2014 05:13,direct
2141,2591,08-02-2014 05:52,direct
2142,2591,09-03-2014 03:14,direct
2143,2591,07-04-2014 05:41,direct
2144,2591,07-05-2014 04:10,direct
2145,2591,05-06-2014 04:44,direct
2146,2591,04-07-2014 08:05,direct
2147,2591,02-08-2014 16:28,direct
2148,2591,31-08-2014 12:57,direct
2149,2591,30-09-2014 01:22,direct
2150,2591,29-10-2014 19:44,direct
2151,2591,27-11-2014 06:34,direct
2152,2591,27-12-2014 03:10,direct
2153,2591,26-01-2015 03:37,direct
2154,2591,24-02-2015 08:30,direct
2155,2591,25-03-2015 17:29,direct
2156,2591,23-04-2015 15:10,direct
2157,2591,23-05-2015 00:00,direct
2158,2591,22-06-2015 09:59,direct
2159,2591,21-07-2015 19:49,direct
2160,2591,19-08-2015 11:34,direct
2161,2591,18-09-2015 19:34,direct
2162,2591,17-10-2015 15:27,direct
2163,2591,15-11-2015 15:46,direct
2164,2591,14-12-2015 11:55,direct
2165,2591,12-01-2016 23:17,direct
2166,2591,11-02-2016 14:43,direct
2167,2591,12-03-2016 23:50,direct
2168,2591,10-04-2016 08:04,direct
2169,2591,10-05-2016 22:05,direct
2170,2591,08-06-2016 12:35,direct
2171,2591,08-07-2016 09:00,direct
2172,2591,06-08-2016 23:51,direct
2173,2591,04-09-2016 10:30,direct
2174,2591,04-10-2016 00:47,direct
2175,2591,03-11-2016 23:15,direct
2176,2591,02-12-2016 22:38,direct
2177,2591,31-12-2016 03:51,direct
2178,2601,06-02-2015 00:40,direct
2179,2601,07-03-2015 15:35,direct
2180,2601,05-04-2015 08:26,direct
2181,2601,05-05-2015 07:23,direct
2182,2601,03-06-2015 12:15,direct
2183,2601,02-07-2015 08:59,direct
2184,2601,31-07-2015 09:06,direct
2185,2601,29-08-2015 21:29,direct
2186,2601,28-09-2015 11:58,direct
2187,2601,28-10-2015 08:27,direct
2188,2601,27-11-2015 13:49,direct
2189,2611,20-11-2015 10:41,direct
2190,2611,20-12-2015 06:31,direct
2191,2611,19-01-2016 06:44,direct
2192,2611,17-02-2016 22:50,direct
2193,2611,17-03-2016 08:03,direct
2194,2611,16-04-2016 15:34,direct
2195,2611,15-05-2016 11:29,direct
2196,2611,13-06-2016 14:25,direct
2197,2611,13-07-2016 13:15,direct
2198,2611,12-08-2016 14:22,direct
2199,2611,11-09-2016 02:27,direct
2200,2611,11-10-2016 01:18,direct
2201,2611,10-11-2016 22:04,direct
2202,2611,09-12-2016 00:40,direct
2203,2621,15-10-2016 15:45,direct
2204,2621,14-11-2016 05:34,direct
2205,2621,14-12-2016 03:50,direct
2206,2631,23-12-2013 07:05,direct
2207,2631,21-01-2014 21:29,direct
2208,2631,19-02-2014 02:46,direct
2209,2631,20-03-2014 09:11,direct
2210,2631,18-04-2014 06:51,direct
2211,2631,18-05-2014 23:27,direct
2212,2631,16-06-2014 08:35,direct
2213,2631,15-07-2014 04:03,direct
2214,2631,14-08-2014 12:26,direct
2215,2631,13-09-2014 10:28,direct
2216,2631,13-10-2014 01:58,direct
2217,2631,12-11-2014 23:12,direct
2218,2631,11-12-2014 15:31,direct
2219,2631,10-01-2015 17:56,direct
2220,2631,08-02-2015 06:30,direct
2221,2631,09-03-2015 09:52,direct
2222,2631,08-04-2015 21:02,direct
2223,2631,08-05-2015 14:37,direct
2224,2631,07-06-2015 00:48,direct
2225,2631,07-07-2015 03:03,direct
2226,2631,06-08-2015 13:28,direct
2227,2631,04-09-2015 17:59,direct
2228,2631,04-10-2015 21:56,direct
2229,2631,02-11-2015 03:16,direct
2230,2631,01-12-2015 16:40,direct
2231,2631,31-12-2015 23:11,direct
2232,2631,29-01-2016 11:58,direct
2233,2631,28-02-2016 02:05,direct
2234,2631,29-03-2016 18:37,direct
2235,2631,27-04-2016 13:20,direct
2236,2631,27-05-2016 02:09,direct
2237,2631,26-06-2016 13:04,direct
2238,2631,25-07-2016 13:56,direct
2239,2631,23-08-2016 07:09,direct
2240,2631,21-09-2016 10:31,direct
2241,2631,20-10-2016 20:55,direct
2242,2631,18-11-2016 14:26,direct
2243,2631,17-12-2016 12:32,direct
2244,2641,27-03-2016 19:19,direct
2245,2641,25-04-2016 17:57,direct
2246,2641,24-05-2016 16:46,direct
2247,2641,23-06-2016 07:49,direct
2248,2641,22-07-2016 04:21,direct
2249,2641,20-08-2016 02:51,direct
2250,2641,19-09-2016 09:29,direct
2251,2641,19-10-2016 04:50,direct
2252,2641,17-11-2016 01:28,direct
2253,2641,16-12-2016 13:23,direct
2254,2651,21-04-2016 12:10,direct
2255,2651,21-05-2016 11:51,direct
2256,2651,19-06-2016 13:57,direct
2257,2651,19-07-2016 19:12,direct
2258,2651,17-08-2016 04:50,direct
2259,2651,16-09-2016 16:44,direct
2260,2651,15-10-2016 02:29,direct
2261,2651,13-11-2016 18:46,direct
2262,2661,02-06-2016 04:42,direct
2263,2661,02-07-2016 22:38,direct
2264,2661,31-07-2016 10:23,direct
2265,2661,30-08-2016 11:26,direct
2266,2661,28-09-2016 20:41,direct
2267,2661,27-10-2016 16:39,direct
2268,2661,25-11-2016 02:12,direct
2269,2661,24-12-2016 06:38,direct
2270,2671,17-12-2014 18:33,direct
2271,2671,15-01-2015 07:50,direct
2272,2671,13-02-2015 18:38,direct
2273,2671,14-03-2015 11:51,direct
2274,2671,12-04-2015 08:47,direct
2275,2671,11-05-2015 05:05,direct
2276,2671,09-06-2015 17:22,direct
2277,2671,09-07-2015 06:38,direct
2278,2671,08-08-2015 16:06,direct
2279,2671,07-09-2015 20:26,direct
2280,2671,07-10-2015 04:00,direct
2281,2671,06-11-2015 01:39,direct
2282,2671,06-12-2015 09:16,direct
2283,2671,04-01-2016 04:10,direct
2284,2671,02-02-2016 07:12,direct
2285,2671,02-03-2016 15:08,direct
2286,2671,01-04-2016 18:19,direct
2287,2671,30-04-2016 21:52,direct
2288,2671,30-05-2016 20:01,direct
2289,2671,29-06-2016 07:48,direct
2290,2671,29-07-2016 04:58,direct
2291,2671,27-08-2016 02:24,direct
2292,2671,25-09-2016 22:33,direct
2293,2671,25-10-2016 05:29,direct
2294,2671,23-11-2016 03:42,direct
2295,2671,23-12-2016 05:32,direct
2296,2681,27-03-2015 21:33,direct
2297,2681,26-04-2015 21:45,direct
2298,2681,25-05-2015 06:07,direct
2299,2681,24-06-2015 19:24,direct
2300,2681,24-07-2015 04:28,direct
2301,2681,22-08-2015 17:04,direct
2302,2681,21-09-2015 06:09,direct
2303,2681,20-10-2015 15:53,direct
2304,2681,19-11-2015 11:59,direct
2305,2681,19-12-2015 11:06,direct
2306,2681,18-01-2016 05:34,direct
2307,2681,16-02-2016 10:09,direct
2308,2681,17-03-2016 16:36,direct
2309,2681,16-04-2016 06:36,direct
2310,2681,15-05-2016 23:31,direct
2311,2681,13-06-2016 10:44,direct
2312,2681,12-07-2016 10:55,direct
2313,2681,10-08-2016 10:01,direct
2314,2681,09-09-2016 04:37,direct
2315,2681,09-10-2016 15:23,direct
2316,2681,08-11-2016 03:01,direct
2317,2681,08-12-2016 13:22,direct
2318,2691,12-08-2015 23:06,direct
2319,2691,11-09-2015 11:35,direct
2320,2691,10-10-2015 19:42,direct
2321,2691,09-11-2015 13:46,direct
2322,2691,09-12-2015 16:12,direct
2323,2691,07-01-2016 12:07,direct
2324,2691,06-02-2016 02:27,direct
2325,2691,07-03-2016 08:05,direct
2326,2691,05-04-2016 06:13,direct
2327,2691,05-05-2016 15:28,direct
2328,2691,03-06-2016 18:46,direct
2329,2691,03-07-2016 03:44,direct
2330,2691,01-08-2016 08:20,direct
2331,2691,30-08-2016 06:32,direct
2332,2691,29-09-2016 00:05,direct
2333,2691,29-10-2016 14:58,direct
2334,2691,28-11-2016 01:33,direct
2335,2691,28-12-2016 02:18,direct
2336,2701,24-11-2015 04:28,direct
2337,2701,24-12-2015 13:30,direct
2338,2701,23-01-2016 21:53,direct
2339,2701,22-02-2016 08:42,direct
2340,2701,22-03-2016 22:17,direct
2341,2701,20-04-2016 18:25,direct
2342,2701,20-05-2016 19:52,direct
2343,2701,19-06-2016 10:12,direct
2344,2701,18-07-2016 16:29,direct
2345,2701,16-08-2016 10:30,direct
2346,2701,15-09-2016 02:35,direct
2347,2701,14-10-2016 00:35,direct
2348,2701,12-11-2016 13:01,direct
2349,2701,11-12-2016 15:07,direct
2350,2711,19-04-2016 03:03,direct
2351,2711,19-05-2016 16:22,direct
2352,2711,18-06-2016 00:39,direct
2353,2711,17-07-2016 12:58,direct
2354,2711,16-08-2016 04:30,direct
2355,2711,14-09-2016 00:28,direct
2356,2711,13-10-2016 17:57,direct
2357,2711,12-11-2016 02:45,direct
2358,2711,11-12-2016 22:08,direct
2359,2721,15-11-2016 22:43,direct
2360,2721,15-12-2016 11:48,direct
2361,2731,08-12-2013 00:50,direct
2362,2731,07-01-2014 12:04,direct
2363,2731,05-02-2014 02:46,direct
2364,2731,06-03-2014 00:58,direct
2365,2731,05-04-2014 01:47,direct
2366,2731,05-05-2014 13:15,direct
2367,2731,04-06-2014 13:35,direct
2368,2731,04-07-2014 09:06,direct
2369,2731,03-08-2014 20:35,direct
2370,2731,01-09-2014 18:07,direct
2371,2731,30-09-2014 09:38,direct
2372,2731,29-10-2014 12:52,direct
2373,2731,27-11-2014 00:45,direct
2374,2731,27-12-2014 19:46,direct
2375,2731,25-01-2015 19:11,direct
2376,2731,23-02-2015 17:16,direct
2377,2731,24-03-2015 05:35,direct
2378,2731,22-04-2015 07:15,direct
2379,2731,22-05-2015 02:32,direct
2380,2731,21-06-2015 15:31,direct
2381,2731,20-07-2015 10:09,direct
2382,2731,18-08-2015 15:58,direct
2383,2731,17-09-2015 05:43,direct
2384,2731,17-10-2015 06:28,direct
2385,2731,15-11-2015 12:56,direct
2386,2731,14-12-2015 12:16,direct
2387,2731,13-01-2016 23:09,direct
2388,2731,12-02-2016 05:15,direct
2389,2731,12-03-2016 17:18,direct
2390,2731,10-04-2016 12:16,direct
2391,2731,09-05-2016 12:21,direct
2392,2731,08-06-2016 06:36,direct
2393,2731,08-07-2016 21:48,direct
2394,2731,07-08-2016 11:06,direct
2395,2731,05-09-2016 15:00,direct
2396,2731,05-10-2016 23:17,direct
2397,2731,03-11-2016 13:03,direct
2398,2731,02-12-2016 22:41,direct
2399,2731,31-12-2016 21:05,direct
2400,2741,19-07-2016 22:44,direct
2401,2741,18-08-2016 20:33,direct
2402,2741,17-09-2016 08:23,direct
2403,2741,17-10-2016 01:23,direct
2404,2741,16-11-2016 04:33,direct
2405,2741,15-12-2016 03:19,direct
2406,2751,28-10-2016 07:00,direct
2407,2751,26-11-2016 08:30,direct
2408,2751,26-12-2016 02:45,direct
2409,2761,12-10-2016 19:12,direct
2410,2761,11-11-2016 13:17,direct
2411,2761,10-12-2016 16:08,direct
2412,2771,19-12-2013 16:34,direct
2413,2771,18-01-2014 08:16,direct
2414,2771,16-02-2014 09:46,direct
2415,2771,18-03-2014 09:07,direct
2416,2781,10-12-2016 09:30,direct
2417,2791,28-10-2016 23:16,direct
2418,2791,27-11-2016 19:43,direct
2419,2791,26-12-2016 18:34,direct
2420,2801,07-03-2016 22:12,direct
2421,2801,05-04-2016 09:24,direct
2422,2801,05-05-2016 05:03,direct
2423,2801,03-06-2016 08:32,direct
2424,2801,03-07-2016 23:09,direct
2425,2811,01-10-2016 13:37,direct
2426,2811,30-10-2016 01:38,direct
2427,2811,28-11-2016 19:25,direct
2428,2811,27-12-2016 16:23,direct
2429,2821,31-07-2016 01:12,direct
2430,2821,29-08-2016 04:06,direct
2431,2821,27-09-2016 04:19,direct
2432,2821,26-10-2016 22:38,direct
2433,2821,24-11-2016 20:49,direct
2434,2821,23-12-2016 03:16,direct
2435,2831,26-04-2016 08:26,direct
2436,2831,25-05-2016 14:11,direct
2437,2831,23-06-2016 21:44,direct
2438,2831,22-07-2016 18:05,direct
2439,2831,20-08-2016 13:16,direct
2440,2831,18-09-2016 23:32,direct
2441,2831,18-10-2016 16:47,direct
2442,2831,17-11-2016 02:31,direct
2443,2831,16-12-2016 14:23,direct
2444,2841,09-01-2016 06:18,direct
2445,2841,08-02-2016 03:41,direct
2446,2841,09-03-2016 23:09,direct
2447,2841,08-04-2016 14:37,direct
2448,2841,08-05-2016 10:37,direct
2449,2841,06-06-2016 10:15,direct
2450,2841,06-07-2016 13:07,direct
2451,2841,05-08-2016 17:41,direct
2452,2841,04-09-2016 10:27,direct
2453,2841,03-10-2016 14:35,direct
2454,2841,01-11-2016 08:27,direct
2455,2841,30-11-2016 18:07,direct
2456,2841,30-12-2016 23:27,direct
2457,2851,08-12-2015 06:21,direct
2458,2851,06-01-2016 00:01,direct
2459,2851,05-02-2016 18:54,direct
2460,2851,05-03-2016 09:55,direct
2461,2851,03-04-2016 14:40,direct
2462,2851,02-05-2016 12:17,direct
2463,2851,31-05-2016 07:10,direct
2464,2851,30-06-2016 03:22,direct
2465,2851,29-07-2016 04:24,direct
2466,2851,28-08-2016 11:53,direct
2467,2851,26-09-2016 11:29,direct
2468,2851,26-10-2016 07:15,direct
2469,2851,25-11-2016 02:00,direct
2470,2851,24-12-2016 09:41,direct
2471,2861,04-12-2013 04:18,direct
2472,2861,02-01-2014 09:34,direct
2473,2861,01-02-2014 19:47,direct
2474,2861,03-03-2014 08:38,direct
2475,2861,01-04-2014 07:25,direct
2476,2861,30-04-2014 00:51,direct
2477,2861,30-05-2014 19:43,direct
2478,2861,29-06-2014 19:29,direct
2479,2861,28-07-2014 10:12,direct
2480,2861,27-08-2014 22:52,direct
2481,2861,25-09-2014 08:52,direct
2482,2861,24-10-2014 11:54,direct
2483,2861,23-11-2014 12:37,direct
2484,2861,22-12-2014 22:57,direct
2485,2861,20-01-2015 14:36,direct
2486,2861,19-02-2015 02:37,direct
2487,2861,21-03-2015 07:26,direct
2488,2861,19-04-2015 12:20,direct
2489,2861,18-05-2015 23:10,direct
2490,2861,16-06-2015 21:00,direct
2491,2861,16-07-2015 03:51,direct
2492,2861,14-08-2015 16:42,direct
2493,2861,12-09-2015 05:20,direct
2494,2861,12-10-2015 04:10,direct
2495,2861,10-11-2015 16:12,direct
2496,2861,10-12-2015 01:19,direct
2497,2861,08-01-2016 11:32,direct
2498,2861,06-02-2016 13:58,direct
2499,2861,07-03-2016 22:22,direct
2500,2861,06-04-2016 23:10,direct
2501,2861,06-05-2016 13:56,direct
2502,2861,04-06-2016 23:17,direct
2503,2861,03-07-2016 21:57,direct
2504,2861,02-08-2016 16:15,direct
2505,2861,31-08-2016 08:35,direct
2506,2861,29-09-2016 04:21,direct
2507,2861,28-10-2016 21:20,direct
2508,2861,26-11-2016 14:25,direct
2509,2861,26-12-2016 04:09,direct
2510,2871,14-12-2013 21:12,direct
2511,2871,12-01-2014 03:31,direct
2512,2871,10-02-2014 16:01,direct
2513,2871,11-03-2014 05:48,direct
2514,2871,09-04-2014 19:28,direct
2515,2871,09-05-2014 10:14,direct
2516,2871,07-06-2014 03:03,direct
2517,2871,07-07-2014 12:27,direct
2518,2871,06-08-2014 12:11,direct
2519,2871,04-09-2014 00:45,direct
2520,2871,04-10-2014 22:27,direct
2521,2871,03-11-2014 17:12,direct
2522,2871,03-12-2014 02:09,direct
2523,2871,01-01-2015 05:28,direct
2524,2871,31-01-2015 11:35,direct
2525,2871,01-03-2015 05:26,direct
2526,2871,30-03-2015 20:53,direct
2527,2871,29-04-2015 22:20,direct
2528,2871,28-05-2015 04:01,direct
2529,2871,26-06-2015 23:15,direct
2530,2871,25-07-2015 13:16,direct
2531,2871,23-08-2015 19:06,direct
2532,2871,22-09-2015 12:33,direct
2533,2871,21-10-2015 18:40,direct
2534,2871,20-11-2015 11:47,direct
2535,2871,20-12-2015 21:33,direct
2536,2871,18-01-2016 23:10,direct
2537,2871,17-02-2016 03:10,direct
2538,2871,17-03-2016 18:22,direct
2539,2871,16-04-2016 07:16,direct
2540,2871,16-05-2016 16:02,direct
2541,2871,14-06-2016 08:32,direct
2542,2871,13-07-2016 17:03,direct
2543,2871,11-08-2016 19:28,direct
2544,2871,09-09-2016 18:28,direct
2545,2871,09-10-2016 06:39,direct
2546,2871,08-11-2016 00:47,direct
2547,2871,08-12-2016 15:24,direct
2548,2881,22-12-2013 07:14,direct
2549,2881,21-01-2014 10:09,direct
2550,2881,20-02-2014 18:04,direct
2551,2881,21-03-2014 07:33,direct
2552,2881,19-04-2014 21:21,direct
2553,2881,19-05-2014 05:40,direct
2554,2881,18-06-2014 17:10,direct
2555,2881,18-07-2014 16:40,direct
2556,2881,16-08-2014 20:14,direct
2557,2881,14-09-2014 00:31,direct
2558,2881,14-10-2014 12:38,direct
2559,2881,12-11-2014 19:24,direct
2560,2881,11-12-2014 17:23,direct
2561,2881,10-01-2015 16:13,direct
2562,2881,09-02-2015 18:52,direct
2563,2881,11-03-2015 08:07,direct
2564,2881,09-04-2015 09:27,direct
2565,2881,09-05-2015 17:09,direct
2566,2881,07-06-2015 06:17,direct
2567,2881,06-07-2015 07:30,direct
2568,2881,05-08-2015 11:26,direct
2569,2881,04-09-2015 00:55,direct
2570,2881,03-10-2015 22:36,direct
2571,2881,02-11-2015 23:48,direct
2572,2881,02-12-2015 11:27,direct
2573,2881,01-01-2016 05:46,direct
2574,2881,30-01-2016 16:45,direct
2575,2881,28-02-2016 22:05,direct
2576,2881,28-03-2016 16:04,direct
2577,2881,27-04-2016 16:29,direct
2578,2881,27-05-2016 11:30,direct
2579,2881,25-06-2016 01:52,direct
2580,2881,25-07-2016 21:25,direct
2581,2881,23-08-2016 10:34,direct
2582,2881,22-09-2016 14:31,direct
2583,2881,22-10-2016 08:56,direct
2584,2881,21-11-2016 14:32,direct
2585,2881,20-12-2016 19:59,direct
2586,2891,10-11-2016 10:55,direct
2587,2891,09-12-2016 14:57,direct
2588,2901,08-03-2016 09:22,direct
2589,2901,06-04-2016 08:59,direct
2590,2901,05-05-2016 14:24,direct
2591,2901,03-06-2016 18:11,direct
2592,2901,02-07-2016 18:18,direct
2593,2901,31-07-2016 21:08,direct
2594,2901,30-08-2016 16:08,direct
2595,2901,28-09-2016 03:57,direct
2596,2901,28-10-2016 14:30,direct
2597,2901,26-11-2016 09:17,direct
2598,2901,26-12-2016 15:11,direct
2599,2911,10-12-2015 13:55,direct
2600,2911,09-01-2016 15:17,direct
2601,2911,08-02-2016 12:28,direct
2602,2911,09-03-2016 01:01,direct
2603,2911,08-04-2016 20:39,direct
2604,2911,07-05-2016 04:01,direct
2605,2911,05-06-2016 13:13,direct
2606,2911,04-07-2016 21:27,direct
2607,2911,03-08-2016 22:36,direct
2608,2911,01-09-2016 21:13,direct
2609,2911,01-10-2016 07:31,direct
2610,2911,30-10-2016 22:13,direct
2611,2911,29-11-2016 19:23,direct
2612,2911,29-12-2016 04:57,direct
2613,2921,22-03-2016 18:21,direct
2614,2921,21-04-2016 16:10,direct
2615,2921,21-05-2016 14:58,direct
2616,2921,20-06-2016 16:42,direct
2617,2921,19-07-2016 10:12,direct
2618,2921,17-08-2016 19:38,direct
2619,2921,16-09-2016 12:39,direct
2620,2921,16-10-2016 16:03,direct
2621,2921,15-11-2016 14:15,direct
2622,2921,14-12-2016 02:35,direct
2623,2931,18-12-2013 23:28,direct
2624,2931,16-01-2014 09:34,direct
2625,2931,14-02-2014 19:06,direct
2626,2931,15-03-2014 07:27,direct
2627,2931,14-04-2014 14:43,direct
2628,2931,13-05-2014 10:40,direct
2629,2931,11-06-2014 15:20,direct
2630,2931,10-07-2014 01:42,direct
2631,2931,08-08-2014 23:16,direct
2632,2931,06-09-2014 15:51,direct
2633,2931,05-10-2014 08:54,direct
2634,2931,03-11-2014 02:09,direct
2635,2931,02-12-2014 09:24,direct
2636,2931,31-12-2014 03:12,direct
2637,2931,30-01-2015 03:15,direct
2638,2931,28-02-2015 00:27,direct
2639,2931,29-03-2015 21:16,direct
2640,2931,28-04-2015 03:35,direct
2641,2931,27-05-2015 03:45,direct
2642,2931,25-06-2015 17:54,direct
2643,2931,25-07-2015 18:57,direct
2644,2931,23-08-2015 19:13,direct
2645,2931,22-09-2015 20:06,direct
2646,2931,22-10-2015 03:16,direct
2647,2931,20-11-2015 13:22,direct
2648,2931,19-12-2015 03:23,direct
2649,2931,18-01-2016 09:17,direct
2650,2931,17-02-2016 01:58,direct
2651,2931,18-03-2016 05:54,direct
2652,2931,16-04-2016 23:25,direct
2653,2931,16-05-2016 03:46,direct
2654,2931,14-06-2016 10:58,direct
2655,2931,14-07-2016 08:14,direct
2656,2931,13-08-2016 00:47,direct
2657,2931,12-09-2016 04:52,direct
2658,2931,11-10-2016 14:25,direct
2659,2931,10-11-2016 11:12,direct
2660,2931,09-12-2016 19:56,direct
2661,2941,28-12-2016 07:15,direct
2662,2951,22-12-2015 23:02,direct
2663,2951,20-01-2016 08:17,direct
2664,2951,18-02-2016 07:17,direct
2665,2951,19-03-2016 21:50,direct
2666,2951,17-04-2016 01:10,direct
2667,2951,16-05-2016 20:55,direct
2668,2951,15-06-2016 10:25,direct
2669,2951,15-07-2016 00:07,direct
2670,2951,14-08-2016 23:53,direct
2671,2951,13-09-2016 16:58,direct
2672,2951,12-10-2016 23:07,direct
2673,2951,10-11-2016 11:15,direct
2674,2951,10-12-2016 14:53,direct
2675,2961,13-08-2016 08:52,direct
